www.newscientist.com_article_dn28174-isis-could-be-using-decades-old-mustard-gas-in-syria_.txt,Include Data
www.opcw.org_about-chemical-weapons_types-of-chemical-agent_mustard-agents_.txt,Survey Data
www.rt.com_news_317942-isis-kuds-chemical-weapons-iraq_.txt,Articulate Hypothesis
www.washingtoninstitute.org_policy-analysis_view_saudi-funding-of-isis.txt,Survey Data
www.washingtonpost.com_graphics_politics_where-lawmakers-stand-on-iran_.txt,Articulate Hypothesis
www.washingtonpost.com_world_negotiators-hold-marathon-all-night-session-in-last-ditch-effort-for-agreement_2015_04_02_68334c88-d8b2-11e4-bf0b-f648b95a6488_story.html.txt,Research Customer
www.whitehouse.gov_blog_2014_09_10_president-obama-we-will-degrade-and-ultimately-destroy-isil.txt,Articulate Hypothesis
www.whitehouse.gov_issues_foreign-policy_syria.txt,Research Customer
www.whitehouse.gov_issues_foreign-policy_syria.txt,Survey Data
topics.nytimes.com_top_reference_timestopics_organizations_i_international_atomic_energy_agency_index.html.txt,Research Customer
www.africom.mil_about-the-command.txt,Research Customer
www.aljazeera.com_news_2015_06_sunni-sheiks-pledge-allegiance-isil-iraq-anbar-150604074642668.html.txt,Survey Data
www.aljazeera.com_news_2015_09_russia-coordinate-syria-military-actions-israel-150922045752894.html.txt,Articulate Hypothesis
www.aljazeera.com_news_2015_09_russia-coordinate-syria-military-actions-israel-150922045752894.html.txt,Research Problem
www.aljazeera.com_news_2015_09_uk-drone-strike-kills-british-isil-fighters-syria-150908042132514.html.txt,
www.bbc.com_news_world-middle-east-29074514.txt,Survey Data
www.bbc.com_news_world-middle-east-33521655.txt,Research Customer
www.bbc.com_news_world-middle-east-34315492.txt,Research Customer
www.bbc.com_news_world-south-asia-10713898.txt,Research Problem
www.bbc.com_news_world-us-canada-34211838.txt,Research Customer
www.bbc.com_news_world-us-canada-34211838.txt,Research Problem
www.breitbart.com_national-security_2014_10_14_report-disturbing-photos-suggest-islamic-state-may-have-used-chemical-weapons-against-kurds-in-kobane_.txt,Include Data
www.breitbart.com_national-security_2015_09_18_report-bashar-al-assad-regime-starts-using-russian-supplied-weapons_.txt,Articulate Hypothesis
www.brookings.edu_research_testimony_2015_04_29-terrorism-in-africa-byman.txt,Articulate Hypothesis
www.brookings.edu_research_testimony_2015_04_29-terrorism-in-africa-byman.txt,Survey Data
www.businessinsider.com_a-quick-look-at-the-arguments-for-and-against-an-iran-nuclear-deal-2015-7.txt,Articulate Hypothesis
www.businessinsider.com_why-some-secular-sunnis-support-isis-2015-3.txt,Survey Data
www.cnn.com_2013_04_25_world_meast_syria-civil-war_.txt,Articulate Hypothesis
www.cnn.com_2015_03_12_politics_us-russia-military-threat-alarm-norad_.txt,Survey Data
www.cnn.com_2015_08_12_politics_russia-army-leader-dangerous-odierno_.txt,Articulate Hypothesis
www.cnn.com_2015_08_13_politics_isis-mustard-gas-chemical-weapons_.txt,Research Customer
www.cnn.com_2015_08_13_politics_isis-mustard-gas-chemical-weapons_.txt,Research Problem
www.cnn.com_2015_08_25_world_iaea-iran-nuclear-deal_.txt,Research Customer
www.cnn.com_2015_09_17_politics_iran-nuclear-deal-senate-block_.txt,Research Customer
www.cnn.com_2015_09_21_politics_russia-flies-drones-over-syria_.txt,Research Customer
www.defense.gov_News-Article-View_Article_625159_inherent-resolve-spokesman-updates-iraq-syria-operations.txt,Articulate Hypothesis
www.defense.gov_News_News-Transcripts_Transcript-View_Article_614489_department-of-defense-press-briefing-with-brigadier-general-kevin-j-killea-chie.txt,Research Customer
www.defense.gov_News_News-Transcripts_Transcript-View_Article_616346_department-of-defense-press-briefing-with-brigadier-general-kevin-j-killea-chie.txt,Research Customer
www.dni.gov_index.php_about_organization.txt,Research Customer
www.eucom.mil_organization_senior-leadership_commander.txt,Research Customer
www.euractiv.com_sections_infosociety_europes-first-civil-drone-law-gets-boost-parliament-316396.txt,Research Customer
www.foxnews.com_world_2015_08_14_us-officials-investigating-if-isis-used-chemical-weapons-against-kurdish-forces_.txt,Research Customer
www.foxnews.com_world_2015_08_15_us-reportedly-sees-possible-pattern-in-isis-chemical-weapons-attacks_.txt,Articulate Hypothesis
www.huffingtonpost.com_entry_europe-drone-regulation_55ddc16fe4b0a40aa3acd065.txt,Research Customer
www.ibtimes.com.au_us-facing-threat-russias-new-nuclear-armed-unmanned-submarine-pentagon-code-names-it-kanyon-1465871.txt,Research Problem
www.ibtimes.com_saddam-era-chemical-weapons-now-under-isis-control-reports-1705144.txt,Articulate Hypothesis
www.ibtimes.com_saddam-era-chemical-weapons-now-under-isis-control-reports-1705144.txt,Survey Data
www.ibtimes.com_syria-assad-regime-may-have-sarin-gas-other-chemical-weapons-wsj-report-1987366.txt,Articulate Hypothesis
www.ibtimes.co.uk_russian-military-reveal-microwave-gun-capable-disabling-drones-warheads-1506286.txt,Research Customer
www.ibtimes.co.uk_russian-military-reveal-microwave-gun-capable-disabling-drones-warheads-1506286.txt,Research Problem
www.independent.co.uk_news_world_middle-east_isis-manufacturing-and-using-chemical-weapons-in-iraq-and-syria-us-official-claims-10496094.html.txt,Articulate Hypothesis
www.independent.co.uk_news_world_middle-east_isis-manufacturing-and-using-chemical-weapons-in-iraq-and-syria-us-official-claims-10496094.html.txt,Survey Data
www.isisnucleariran.org_documents_iaea_.txt,Research Customer
www.johnstonsarchive.net_terrorism_chembioattacks.html.txt,Research Customer
www.latimes.com_world_europe_la-fg-russia-syria-israel-20150921-story.html.txt,Articulate Hypothesis
www.militarytimes.com_story_military_2015_08_21_isis-used-mustard-gas-makhmour-against-kurds_32116637_.txt,Research Customer
www.molad.org_en_articles_Iran-Deal-Good-for-Israel.txt,Survey Data
www.nationalreview.com_article_421544_will-obama-allow-isis-have-chemical-weapons-too-lamont-colucci.txt,Include Data
www.nature.com_news_iran-nuclear-deal-poses-scientific-challenges-1.17296.txt,Survey Data
www.nbcnews.com_news_us-news_sec-carter-direct-u-s-action-ground-iraq-syria-n452131.txt,Research Customer
www.nctc.gov_deputydirector.html.txt,Research Customer
www.nctc.gov_director.html.txt,Research Customer
www.nctc.gov_jcat.html.txt,Research Customer
www.nonproliferation.eu_enewsletter_page1.php.txt,Survey Data
www.pbs.org_newshour_rundown_isis-may-manufactured-chemical-weapons_.txt,Survey Data
www.reuters.com_article_2015_08_25_us-iran-nuclear-iaea-idUSKCN0QU0W120150825.txt,Research Customer
www.reuters.com_article_2015_10_20_us-mideast-crisis-chemicalweapons-exclus-idUSKCN0SE1XM20151020.txt,Research Customer
www.rubincenter.org_2014_10_meria-special-report-did-isis-use-chemical-weapons-against-the-kurds-in-kobani-warning-graphic-content_.txt,Include Data
www.sciencemag.org_content_349_6246_356.txt,Survey Data
www.senate.gov_civics_constitution_item_constitution.htm.txt,Research Customer
www.socom.mil_pages_jointspecialoperationscommand.aspx.txt,Research Customer
www.socom.mil_Pages_JointSpecialOperationsCommand.aspx.txt,Research Customer
www.state.gov_r_pa_ei_biog_174947.htm.txt,Research Customer
www.state.gov_r_pa_prs_ps_2015_04_240170.htm.txt,Research Customer
www.state.gov_secretary_remarks_2015_10_248311.htm.txt,Research Customer
www.state.gov_t_avc_148506.htm.txt,Research Customer
www.state.gov_t_isn_index.htm.txt,Research Customer
www.state.gov_t_isn_rls_rm_2014_231165.htm.txt,Research Customer
www.stripes.com_news_middle-east_pentagon-hundreds-reported-potential-chemical-weapons-exposure-1.312747.txt,Research Customer
www.tbo.com_list_military-news_macdill-commander-lauds-us-intelligence-advantage-20140416_.txt,Research Customer
www.theatlantic.com_international_archive_2015_07_iran-nuclear-deal-consequences-obama_398780_.txt,Survey Data
www.theatlantic.com_magazine_archive_2015_03_what-isis-really-wants_384980_.txt,Articulate Hypothesis
www.theatlantic.com_magazine_archive_2015_03_what-isis-really-wants_384980_.txt,Survey Data
www.thedailybeast.com_articles_2014_05_01_western-intelligence-suspects-assad-has-a-secret-chemical-stockpile.html.txt,
www.thedailybeast.com_articles_2015_09_02_where-did-isis-get-its-chemical-weapons.html.txt,
www.thefiscaltimes.com_2015_02_22_ISIS-Turns-Chemical-Weapons-It-Loses-Ground-Iraq.txt,Include Data
www.theguardian.com_australia-news_2015_jun_06_islamic-state-has-expertise-to-build-chemical-weapons-says-julie-bishop.txt,Research Customer
www.theguardian.com_australia-news_2015_oct_21_australian-troops-prepared-for-chemical-attacks-from-isis-says-defence-chief.txt,Research Customer
www.theguardian.com_world_2014_jul_09_isis-seizes-chemical-weapons-plant-muthanna-iraq.txt,Articulate Hypothesis
www.theguardian.com_world_2014_jul_09_isis-seizes-chemical-weapons-plant-muthanna-iraq.txt,Survey Data
www.theguardian.com_world_2015_sep_02_syria-mustard-gas-attack-my-body-was-burning.txt,Include Data
www.theguardian.com_world_drones.txt,Research Problem
www.timesofisrael.com_putin-said-to-be-concerned-about-israeli-airstrikes-in-syria_.txt,Research Problem
www.wired.com_2012_06_putin-bombers_.txt,Survey Data
