www.cnn.com_2015_08_12_politics_russia-army-leader-dangerous-odierno_.txt,2. Plan Response
www.cnn.com_2015_08_13_politics_isis-mustard-gas-chemical-weapons_.txt,1. Understand Requirements
www.cnn.com_2015_08_25_world_iaea-iran-nuclear-deal_.txt,1. Understand Requirements
www.cnn.com_2015_09_17_politics_iran-nuclear-deal-senate-block_.txt,1. Understand Requirements
www.cnn.com_2015_09_21_politics_russia-flies-drones-over-syria_.txt,1. Understand Requirements
www.defense.gov_News-Article-View_Article_625159_inherent-resolve-spokesman-updates-iraq-syria-operations.txt,2. Plan Response
www.defense.gov_News_News-Transcripts_Transcript-View_Article_614489_department-of-defense-press-briefing-with-brigadier-general-kevin-j-killea-chie.txt,1. Understand Requirements
www.defense.gov_News_News-Transcripts_Transcript-View_Article_616346_department-of-defense-press-briefing-with-brigadier-general-kevin-j-killea-chie.txt,1. Understand Requirements
www.dni.gov_index.php_about_organization.txt,1. Understand Requirements
www.eucom.mil_organization_senior-leadership_commander.txt,1. Understand Requirements
www.euractiv.com_sections_infosociety_europes-first-civil-drone-law-gets-boost-parliament-316396.txt,1. Understand Requirements
www.foxnews.com_world_2015_08_14_us-officials-investigating-if-isis-used-chemical-weapons-against-kurdish-forces_.txt,1. Understand Requirements
www.foxnews.com_world_2015_08_15_us-reportedly-sees-possible-pattern-in-isis-chemical-weapons-attacks_.txt,2. Plan Response
www.huffingtonpost.com_entry_europe-drone-regulation_55ddc16fe4b0a40aa3acd065.txt,1. Understand Requirements
www.ibtimes.com.au_us-facing-threat-russias-new-nuclear-armed-unmanned-submarine-pentagon-code-names-it-kanyon-1465871.txt,1. Understand Requirements
www.ibtimes.com_saddam-era-chemical-weapons-now-under-isis-control-reports-1705144.txt,2. Plan Response
www.ibtimes.com_syria-assad-regime-may-have-sarin-gas-other-chemical-weapons-wsj-report-1987366.txt,2. Plan Response
www.ibtimes.co.uk_russian-military-reveal-microwave-gun-capable-disabling-drones-warheads-1506286.txt,1. Understand Requirements
www.independent.co.uk_news_world_middle-east_isis-manufacturing-and-using-chemical-weapons-in-iraq-and-syria-us-official-claims-10496094.html.txt,2. Plan Response
www.isisnucleariran.org_documents_iaea_.txt,1. Understand Requirements
www.johnstonsarchive.net_terrorism_chembioattacks.html.txt,1. Understand Requirements
www.latimes.com_world_europe_la-fg-russia-syria-israel-20150921-story.html.txt,2. Plan Response
www.militarytimes.com_story_military_2015_08_21_isis-used-mustard-gas-makhmour-against-kurds_32116637_.txt,1. Understand Requirements
www.molad.org_en_articles_Iran-Deal-Good-for-Israel.txt,2. Plan Response
www.nationalreview.com_article_421544_will-obama-allow-isis-have-chemical-weapons-too-lamont-colucci.txt,3. Obtain Data
www.nature.com_news_iran-nuclear-deal-poses-scientific-challenges-1.17296.txt,2. Plan Response
www.nbcnews.com_news_us-news_sec-carter-direct-u-s-action-ground-iraq-syria-n452131.txt,1. Understand Requirements
www.nctc.gov_deputydirector.html.txt,1. Understand Requirements
www.nctc.gov_director.html.txt,1. Understand Requirements
www.nctc.gov_jcat.html.txt,1. Understand Requirements
www.nonproliferation.eu_enewsletter_page1.php.txt,2. Plan Response
www.pbs.org_newshour_rundown_isis-may-manufactured-chemical-weapons_.txt,2. Plan Response
www.reuters.com_article_2015_08_25_us-iran-nuclear-iaea-idUSKCN0QU0W120150825.txt,1. Understand Requirements
www.reuters.com_article_2015_10_20_us-mideast-crisis-chemicalweapons-exclus-idUSKCN0SE1XM20151020.txt,1. Understand Requirements
www.rubincenter.org_2014_10_meria-special-report-did-isis-use-chemical-weapons-against-the-kurds-in-kobani-warning-graphic-content_.txt,3. Obtain Data
www.sciencemag.org_content_349_6246_356.txt,2. Plan Response
www.senate.gov_civics_constitution_item_constitution.htm.txt,1. Understand Requirements
www.socom.mil_pages_jointspecialoperationscommand.aspx.txt,1. Understand Requirements
www.socom.mil_Pages_JointSpecialOperationsCommand.aspx.txt,1. Understand Requirements
www.state.gov_r_pa_ei_biog_174947.htm.txt,1. Understand Requirements
www.state.gov_r_pa_prs_ps_2015_04_240170.htm.txt,1. Understand Requirements
www.state.gov_secretary_remarks_2015_10_248311.htm.txt,1. Understand Requirements
www.state.gov_t_avc_148506.htm.txt,1. Understand Requirements
www.state.gov_t_isn_index.htm.txt,1. Understand Requirements
www.state.gov_t_isn_rls_rm_2014_231165.htm.txt,1. Understand Requirements
www.stripes.com_news_middle-east_pentagon-hundreds-reported-potential-chemical-weapons-exposure-1.312747.txt,1. Understand Requirements
www.tbo.com_list_military-news_macdill-commander-lauds-us-intelligence-advantage-20140416_.txt,1. Understand Requirements
www.theatlantic.com_international_archive_2015_07_iran-nuclear-deal-consequences-obama_398780_.txt,2. Plan Response
www.theatlantic.com_magazine_archive_2015_03_what-isis-really-wants_384980_.txt,2. Plan Response
www.thedailybeast.com_articles_2014_05_01_western-intelligence-suspects-assad-has-a-secret-chemical-stockpile.html.txt,2. Plan Response
www.thedailybeast.com_articles_2015_09_02_where-did-isis-get-its-chemical-weapons.html.txt,2. Plan Response
www.thefiscaltimes.com_2015_02_22_ISIS-Turns-Chemical-Weapons-It-Loses-Ground-Iraq.txt,3. Obtain Data
www.theguardian.com_australia-news_2015_jun_06_islamic-state-has-expertise-to-build-chemical-weapons-says-julie-bishop.txt,1. Understand Requirements
www.theguardian.com_australia-news_2015_oct_21_australian-troops-prepared-for-chemical-attacks-from-isis-says-defence-chief.txt,1. Understand Requirements
www.theguardian.com_world_2014_jul_09_isis-seizes-chemical-weapons-plant-muthanna-iraq.txt,2. Plan Response
www.theguardian.com_world_2015_sep_02_syria-mustard-gas-attack-my-body-was-burning.txt,3. Obtain Data
www.theguardian.com_world_drones.txt,1. Understand Requirements
www.timesofisrael.com_putin-said-to-be-concerned-about-israeli-airstrikes-in-syria_.txt,1. Understand Requirements
www.wired.com_2012_06_putin-bombers_.txt,2. Plan Response
